mean,std,skw,kur,num_n_pks,num_p_pks,mean_pk_width,mean_pk_height,max_pk_width,max_pk_height,min_pk_width,min_pk_height
-0.000177437,4.998767419,0.614786143,326.8357327,96,99,176.6093238,13.1322089,5024.485045,99.94217031,0.508480527,5.006489828
-8.67E-05,1.862229843,-0.044492385,290.621947,60,52,306.6512671,6.805894485,1089.412236,16.87827038,0.554434926,5.0005291
4.10E-05,4.327359249,-0.044985056,403.7382637,53,54,298.6539899,19.20580357,4600.07227,97.39918703,0.54652229,5.028697877
-0.00025071,1.503505848,0.061080418,6.94702827,498,520,70.85144193,6.683859299,1070.364701,18.78998324,0.500323581,5.00032983
0.000252502,1.522915747,-0.095312213,5.492974716,541,526,81.9997527,6.238954041,1095.325204,18.01572431,0.501974939,5.000668086
1.92E-05,1.129307673,0.011099077,7.903409491,219,187,100.2094109,6.007121069,988.4480107,8.338180496,0.526197325,5.004495388
3.93E-05,0.682029227,0.070550856,27.01946073,15,20,82.19406771,8.184583186,1084.570472,37.51284202,0.538282258,5.06267464
-9.16E-05,0.864310561,0.116849644,20.26744495,38,27,35.50208765,5.890586914,1021.786457,12.63854869,0.756856209,5.00115882
-7.44E-05,0.780233821,0.100525321,10.61325867,12,5,5.261321785,7.410004019,15.15410594,36.45511569,0.639975704,5.027086299
6.53E-05,1.423802516,-0.003432251,11.59284606,49,43,24.83166735,6.686556392,166.0109869,18.04140268,0.655381846,5.001915394
-0.000109236,1.294834985,-0.108704624,3.843654533,43,36,60.61464679,8.23214398,1205.954553,22.45091381,0.525432208,5.005641609
0.000100141,0.90242655,0.186170148,15.6924325,42,56,237.6596666,8.567062796,19863.54855,21.24529458,0.544927232,5.031943657
-3.68E-05,0.38316026,1.190112423,143.7944579,10,10,29.48522532,9.318973928,545.9119986,24.45465982,0.682260833,5.3302742
0.000102328,0.47218099,0.690326307,154.6138946,28,19,14.49553153,5.852668271,391.5175385,12.16478958,0.575963271,5.0004751
-5.96E-06,0.233647445,-0.879395393,272.3243265,3,1,5.638964768,7.07183302,17.726587,8.484106375,0.865778969,5.342932506
-2.68E-05,0.412979294,2.068785044,167.0990128,5,11,185.9522091,9.650937055,1198.505883,19.5722332,0.685408859,5.008965794
6.29E-05,0.288766078,-4.434199815,555.5228165,7,1,192.0727598,13.09604165,947.5725846,18.32911316,0.70132193,5.192931779
-3.52E-06,0.079472277,0.003744052,337.5346325,0,0,0,0,0,0,0,0
-1.44E-05,0.389650213,-1.648213826,144.2540001,37,53,15.87767454,7.493382326,658.0655791,18.21701896,0.851168827,5.086415456
2.90E-05,0.321919033,-0.063116001,16.74905276,11,12,2.694982916,6.292243214,15.05893736,10.49893214,0.51727886,5.005445606
0.000109263,0.483879669,1.425763073,115.5393516,31,41,38.65538846,7.42597943,814.6160958,19.09617507,0.516966193,5.001642042
-0.000203079,0.321346766,0.012455146,4422.403247,38,43,8.514279444,7.907450606,556.1030287,19.28918449,0.564388693,5.053273097
8.08E-05,0.6427959,0.996165218,211.3008194,53,46,17.89511168,7.053195904,745.5657796,20.66942646,0.851121808,5.006463306
-2.63E-05,0.436053803,0.098111812,1169.050274,48,51,381.8958002,8.564184029,23631.0074,21.64437486,0.520668693,5.174410215
-0.000118256,1.953711719,-0.801101213,383.8012966,376,422,16.64195977,7.397305382,4785.307882,95.34632449,0.518920507,5.000575955
-2.96E-05,1.718108033,1.568394785,619.4069361,116,104,110.6679138,6.582271824,13276.37964,17.55254425,0.719880836,5.000506283
-9.13E-05,1.501225393,0.947142425,1258.578245,238,208,15.59054114,7.090047798,1346.640309,60.11708034,0.521986793,5.007375669
0.000186051,1.480345382,0.008571336,3.349269282,436,443,71.33763552,6.263641051,1019.462212,11.31103958,0.500036163,5.000271438
7.63E-06,1.470269164,0.066627822,4.254847178,403,430,92.22209848,6.12449611,1187.09646,19.64060517,0.503129803,5.0007736
-0.000130192,1.103991722,-0.050727129,5.181776472,108,123,155.0882346,5.721204166,979.8168227,14.68428522,0.521706369,5.010062282
-3.48E-05,1.76028323,-0.109306762,1.685013575,291,210,40.56250402,5.860048128,872.4689271,25.57175978,0.57827277,5.000356042
0.000108737,1.52199087,-0.00830581,4.39298449,86,54,45.67375338,5.627668919,537.0603713,9.897000097,0.641319757,5.002419154
-1.84E-05,1.10988574,0.029977719,3.136738405,2,8,122.5910926,7.188428482,594.114143,8.866174474,0.551279349,5.084379545
4.54E-05,0.581641111,-3.508289105,4361.80062,80,82,33.83194331,7.390319359,2297.839815,99.22395678,0.522917064,5.009127342
5.87E-05,0.469368276,1.345656758,1259.284393,10,6,611.1261226,7.655830946,9077.902421,11.89710093,0.792818183,5.035217586
0.000209877,0.716798735,0.392921169,4765.810694,76,71,29.96721358,7.586706912,1166.551003,25.51780011,0.520863207,5.000327098
-0.000119761,0.352951669,-7.688199098,4625.777254,15,15,315.4106521,7.792374547,9399.268056,20.36340798,0.8508314,5.497892259
-2.37E-05,0.779184987,0.187222646,1461.027884,25,16,88.8678042,7.557254189,1020.081407,21.27917777,0.677809814,5.022893887
-8.83E-05,0.534821083,4.664864428,1504.588738,14,16,141.8951555,8.176658434,3571.306294,51.32366217,0.554361428,5.002527627
4.63E-05,0.55040361,-0.734781212,27.80066547,7,2,185.384938,10.66217602,916.6896818,16.47370607,0.74570854,5.118388133
4.58E-05,0.637807595,0.344719297,23.3724118,78,21,36.25794067,6.531046423,1039.934927,19.68040886,0.613565663,5.043744804
0.000179912,0.174747725,-37.76478149,6482.408621,17,8,1.984268834,12.09440806,7.948786926,36.91853681,0.623907513,5.161567259
-1.75E-05,0.374577298,0.552077411,335.1628807,70,96,10.92526183,7.16181752,764.4808829,16.97243333,0.70678689,5.001591286
-0.000103225,0.408077433,-0.006881796,78.81394032,34,38,18.29249546,8.035990628,1080.25476,19.31343819,0.525712769,5.0724742
-1.64E-05,0.492610789,0.982008995,154.3538541,67,77,65.55147902,7.414304771,4797.260781,26.67741892,0.564306118,5.007827032
3.55E-05,1.682525241,0.096646193,118.9614923,234,156,42.51709,7.165242686,8659.430155,80.82248382,0.530812202,5.004016557
-1.45E-05,1.359504869,-0.018582991,65.14901369,43,22,18.64124398,6.236604737,215.5822359,11.21850661,1.204848209,5.010345167
-8.98E-05,1.025269349,-0.551903536,123.4860714,51,37,52.48868362,8.245774207,1305.779105,20.27386648,0.528405411,5.057956306
0.000332438,1.086335939,-0.128241307,21.80473384,16,26,462.2668037,7.194832903,1055.298599,18.3882725,0.525835773,5.149812209
-0.000130771,1.11868695,-0.00884567,20.70379331,13,20,644.3532244,7.091357485,1099.313609,9.490267338,0.521332355,5.160100698
-0.000108668,0.904732058,0.090218354,22.42717018,10,14,628.2388455,6.325535337,997.7089362,8.31592683,0.503045023,5.006470944
-0.000154973,0.289857629,4.726450798,565.0720758,5,8,141.3958337,10.50846569,1241.011629,17.13402878,0.501773343,5.078137717
0.000205499,0.164396279,-3.484109567,499.1985939,3,1,9.654839301,6.460135739,29.46827836,8.416467187,2.111251778,5.171501309
0.000186434,0.151541047,-1.677714858,1186.913097,15,15,2.311077397,8.547515616,29.51119071,10.69713538,0.851194613,6.072509325
0.000800826,1.025605874,-0.011455417,19.45124659,12,23,595.0564149,6.327896331,974.9858507,9.09975252,0.534308811,5.001085351
-0.000191994,1.255175157,-0.179883995,11.40874268,43,44,359.9126257,6.687685092,1119.259708,19.12963286,0.507671999,5.006048034
-0.000262008,0.95892803,0.029122063,15.59746493,16,10,483.2157489,6.966654282,993.609471,14.54197018,0.529734289,5.10458918
-6.35E-05,0.260766401,-0.45669837,2721.242011,4,12,48.04679428,9.398780671,728.5953335,13.73030962,0.554069757,5.640109644
0.000121117,0.390501492,-0.851013167,1918.091825,3,4,2.196553173,5.836293395,5.266301668,6.703632014,0.914249738,5.392951361
2.88E-06,0.355175261,-2.289968394,1025.495575,7,2,65.20142652,12.58135523,562.4422794,18.29891347,0.636049434,7.283760351
-4.23E-05,0.464099651,-70.12075729,33821.333,39,49,117.545887,8.0920848,8844.979687,40.17929214,0.536220119,5.521357653
-0.000127866,0.450431075,60.18937968,26673.50382,16,10,221.469305,10.01690128,3963.343785,17.55082127,0.619978091,5.503471587
1.94E-05,0.436196478,-59.63667524,45061.32845,44,50,1.294025715,8.243751133,2.338766757,99.09559735,0.793576929,5.042164266
-1.69E-05,0.41660222,-2.45018224,230.1360831,10,8,169.9308816,10.99835647,1206.579225,21.15140461,0.703588557,5.264296254
5.63E-05,0.439038641,0.312729818,51.79065674,86,66,13.09604604,6.85645656,906.5962866,13.71911783,0.805047411,5.002614619
4.53E-05,0.135967655,2.070293385,505.768763,9,11,2.598209065,6.423348119,29.07401324,9.981447861,0.851194615,5.064053799
-2.93E-05,0.930687223,-3.656707328,6461.453738,15,23,1004.27017,15.18957215,25757.09791,90.94665618,0.611015774,5.012707946
-0.000125308,0.631227491,-10.34456186,18363.38018,15,28,1483.154766,12.00391169,33847.67761,61.5818215,0.545292082,5.102514059
-2.12E-06,1.031153056,0.639216526,6754.42048,19,15,1608.986775,14.81279902,21279.19519,88.04037099,0.560664813,5.001784079
2.82E-05,0.833446292,-1.959508691,2361.139365,84,97,493.871949,8.109119872,72663.17178,97.48941504,0.795665693,5.004034823
-5.34E-05,1.033627243,3.091104657,1309.012011,66,57,31.77798663,7.845451929,1027.720619,75.91468305,0.629336197,5.01299962
-9.94E-05,0.923182733,2.449740676,2805.05557,30,33,7.936812377,8.469014446,350.0068265,61.61432287,0.676991896,5.021986211
-4.80E-05,0.859034032,-0.223454224,86.21700837,43,47,27.4590036,7.073909005,757.739684,17.65601345,0.679735483,5.000320173
2.22E-05,1.285819358,-1.693752412,766.5756855,251,229,132.3227463,5.93256974,56937.3849,64.08004246,0.503385912,5.000190801
-8.83E-05,1.047108283,-0.114532201,26.03015721,101,98,8.565298643,5.841947354,350.7976904,20.68842632,0.740727979,5.000238685
1.92E-05,0.139209749,-17.77209068,35227.58739,11,7,1.461951128,9.478392495,2.335614822,10.81563759,0.851194613,6.955093127
-0.000120471,0.177929371,2.870660062,872.025009,2,4,7.120155979,10.60484512,28.93442632,16.29699703,1.166049812,6.325222115
6.12E-05,0.275306442,-2.165081035,1595.200707,8,9,485.0095184,9.117902661,7637.520931,14.68451984,0.546059895,5.510317873
-5.11E-05,0.380003845,-13.78185052,3383.290081,27,26,610.4109926,7.90904078,31297.39329,18.94560697,0.849862153,5.014688252
0.00012501,0.400586135,-1.837675229,974.6484028,21,26,195.8326032,8.78555889,7305.922196,20.17656365,0.501399393,5.093161265
-0.0002049,0.399782331,21.08957461,14829.40156,30,25,1023.728062,8.488621712,52144.33632,33.17952844,0.645091744,5.028473428
4.28E-05,0.567843494,0.702914616,98.55398383,32,31,1124.233874,8.873228632,67556.6971,27.8295981,0.70959684,5.010686258
-3.43E-05,0.892395405,1.937354653,1305.613812,32,38,1618.503737,7.768837912,109497.5321,82.67725601,0.578267081,5.014651996
-3.86E-05,0.740975703,0.136436244,34.82730231,34,27,11.67776573,7.247741914,329.2852447,31.54049006,0.574407596,5.005754997
-5.92E-06,0.88086844,0.08225444,3.534285732,27,27,29.62776076,6.224398991,701.8683482,13.57255318,0.531809765,5.000717431
2.85E-05,1.373362839,-0.048674291,2.026578493,299,305,17.05171918,5.812586114,704.7666996,21.60707465,0.511131935,5.000905429
2.76E-05,1.209387209,0.017764259,0.662562224,126,121,12.65554711,5.468866688,74.20981775,7.829557735,0.504314727,5.001354206
-6.31E-07,1.594577655,0.1651895,0.18953918,63,187,29.71885835,5.541674134,497.5141504,11.61030047,0.74335551,5.000148032
-5.31E-05,1.313582091,0.009118192,3.956837292,52,40,68.56006269,7.936086147,1202.142971,26.0904657,0.502806403,5.007373711
-8.60E-05,0.807952564,0.201755916,1.4958241,4,7,59.15967036,5.999643104,579.0149821,8.061617197,0.528309097,5.031743625
0.000155674,3.905521784,-1.51642853,490.7156923,79,76,183.5404564,12.36040144,1378.5911,99.51459624,0.51642398,5.046100056
9.09E-05,1.773935153,-0.422461217,523.4435076,128,107,1122.475966,8.704639708,221146.9709,88.09824506,0.522884211,5.006332905
0.000406175,3.4638434,0.554704459,671.3008317,43,28,298.9392094,28.07137553,1343.21707,98.93300255,0.746675449,5.044241801
1.43E-05,0.609658369,0.290928708,754.6987415,185,208,78.37067384,7.822134475,6379.237154,22.89970352,0.684967469,5.02487146
4.13E-05,0.463555627,5.80915317,1537.722768,111,94,54.86035499,8.1073743,4969.658845,27.70889116,0.713336251,5.003353105
5.60E-05,0.625576309,0.091913106,502.0721571,221,238,14.58238205,7.238613986,1970.139816,16.49980981,0.685597173,5.005584642
-5.56E-05,1.344804997,-0.381150528,112.6715213,48,44,63.69148725,7.58893452,2851.077649,19.38794267,0.592168785,5.017465981
-8.92E-06,1.001853556,0.155381201,48.57312383,163,135,20.68704683,7.38615408,2423.211375,22.13597633,0.565186943,5.009445082
4.93E-05,0.771648308,0.013540238,92.10655474,63,79,53.53292878,7.200504743,5481.183216,17.67413425,0.618870135,5.008029781
-0.000271527,2.869377965,-0.380123871,778.9365849,147,93,178.4435729,7.840374143,3918.353905,95.59261658,0.503573204,5.003631202
6.92E-05,1.712114061,0.284600612,490.3053247,119,120,230.1899184,6.769794313,1083.361791,65.61085414,0.502393244,5.000136014
9.83E-05,2.602681878,-0.416543797,1117.114822,31,42,235.3241727,9.73143717,1301.630678,95.0968646,0.555661683,5.063207669
-1.86E-05,0.286153934,2.246356775,3138.024426,5,5,85.66745322,10.06202364,811.0660367,15.6683891,0.54853803,5.731195174
4.97E-05,0.353510742,-2.493914525,444.3191137,4,4,5.363362831,5.170785241,5.742325749,5.437720629,5.054153927,5.002625836
0.000194995,0.298711113,-3.6799461,662.1297618,5,4,239.6129876,10.34980965,1185.19716,16.69741086,0.549816288,5.222933305
0.000117149,0.267050642,-3.564482384,2747.370178,41,40,2221.264336,8.923833512,107943.3194,20.72927719,0.851194613,5.094126807
-3.65E-05,0.333075316,2.733356118,875.8161721,15,16,356.4217402,8.902466409,9323.213688,19.77865412,0.693009016,5.045121625
0.000128412,0.333137673,9.302900381,4321.870059,42,37,669.8677203,10.88353106,32204.7836,47.7830267,0.609290028,5.107064054
9.29E-06,3.737503023,-0.956941885,526.6814623,60,61,1621.404707,11.56545321,135873.2681,99.77174817,0.561458821,5.005228694
0.000399504,1.833105574,-0.417568024,558.8119724,153,141,176.7672856,7.813121888,16013.88716,84.87410114,0.503104771,5.000131595
-0.00030562,3.325091595,0.157199025,724.1006476,57,56,174.4501459,9.212605589,1265.193229,81.57973594,0.521372262,5.004971839
7.31E-05,0.485449313,78.79408903,26426.49512,52,51,54.91173621,8.355180053,4712.285008,66.3577496,0.851194613,5.0030043
-2.74E-05,0.423570023,-48.65800219,31918.76016,19,12,4124.965516,12.34353708,102568.379,97.70347039,0.590415932,5.016261363
4.61E-05,0.454613851,40.2294158,37655.76781,51,45,1.307516968,8.183087044,6.054919242,86.20304031,0.72936051,5.013496548
-3.10E-05,5.100541447,-1.366250144,277.1797481,238,213,158.6193347,7.824736909,33870.05115,93.77629576,0.511117048,5.004514232
0.000616584,2.286764095,-0.283873769,343.4801852,368,434,164.1199902,6.463489921,45865.45533,64.22744504,0.507366706,5.003677582
-0.001654977,4.397963714,0.168083362,385.5906594,157,139,40.84767073,8.662589489,1199.664894,97.60517819,0.717763841,5.012306406
-1.11E-05,3.083644851,-0.409055722,687.8235474,165,132,136.6918385,8.851767501,1074.771631,96.26309467,0.515518938,5.005987993
-0.000432126,1.686591076,0.099983112,249.5760754,206,234,109.3205707,6.596031891,1238.398971,92.04742857,0.524764045,5.000272078
0.000321273,2.867436661,-0.327801955,950.9742035,47,44,246.4348818,9.47112344,1387.200792,88.35262377,0.54926682,5.008260618
7.79E-06,1.980701547,-0.024215101,974.1257607,360,408,88.85337721,6.68217965,1094.663784,69.57652039,0.505982645,5.000646754
0.000338266,1.582860968,-0.893750484,223.8300837,437,476,88.81684565,6.635007537,2296.373746,82.33118398,0.500032,5.002331644
0.00021078,1.724849355,-0.625455874,1630.488123,246,215,112.5574667,6.536909493,1608.225506,15.70954834,0.520799346,5.004816478
6.14E-05,0.639601698,1.670350972,727.8084582,172,244,39.50076722,7.866114865,2088.823155,19.82417888,0.550167452,5.015220034
-1.32E-05,0.517813377,3.565124932,881.9605443,190,163,91.45992384,7.747868708,6192.571733,20.82137654,0.544145526,5.007153651
0.000185078,0.558288646,-0.539557733,823.6871264,256,244,115.5022496,7.260191802,41801.33674,18.41429496,0.763702417,5.014411733
-0.000111137,1.063172126,-0.049308564,16.7399191,20,24,471.5155684,6.205165248,1188.614877,9.089223389,0.644041617,5.01004398
-7.95E-05,1.20334784,0.13641147,14.50571473,40,26,376.0005369,7.151772013,1151.709839,20.52620765,0.520728705,5.009752927
0.000131498,0.914043617,0.149357625,17.84927229,21,23,341.2667976,5.814981615,1161.073189,8.14998263,0.568033517,5.045949019
-0.000177063,1.478579164,-0.743213,306.7091123,52,54,24.81824291,6.755359282,476.0778545,15.49149177,0.511527592,5.003211785
-0.000125726,1.281160868,0.146196393,75.90585317,12,13,41.3188847,7.110757682,433.4459422,15.87615652,0.516532199,5.143314621
-4.78E-05,1.000214344,0.65381437,409.4734868,35,30,112.5598692,7.735145815,2247.503121,22.28702624,0.601327163,5.020256052
-6.61E-05,0.0323335,1.019563933,389.3786528,0,0,0,0,0,0,0,0
-5.38E-05,0.383483016,0.635691058,55.64205231,1,5,97.70319284,10.11027396,549.2137087,12.79754317,0.57558562,6.42223598
2.96E-05,0.24875787,-4.346640588,511.2536031,4,1,130.4580065,11.17209937,618.6757283,14.59999815,0.558279586,6.63581569
-3.62E-05,0.346039539,-3.277650826,289.8288623,6,4,151.6351366,11.0517041,947.4333475,19.07575942,0.888538968,5.193255855
2.51E-05,0.502678174,0.138654347,7.058088625,0,6,2.720562649,7.940893915,7.492967314,9.705638264,0.619253664,5.392688641
-6.08E-05,0.437851351,0.093585035,8.679118928,0,4,8.24652128,6.792909931,27.90463082,7.535362156,0.558957345,5.646890404
4.41E-07,0.322460001,5.155698801,6315.888276,2,7,65.6180398,12.03042733,566.0456587,16.95936729,0.759559541,6.295399855
-2.15E-05,0.415059108,-0.94048121,876.8487793,6,2,65.62718083,8.444076082,505.5115226,11.42368113,0.632881145,5.161755536
9.33E-05,0.175632741,2.304616348,6639.401742,2,1,3.356473032,13.26365605,6.324995151,21.5381878,0.983408692,8.307869167
2.17E-05,0.354071112,5.687762027,1511.437487,72,82,217.5684406,7.784631241,17647.97178,17.58428851,0.829401995,5.055405414
0.000102696,0.342110102,0.676110048,194.0795888,30,27,451.284453,7.519046363,24802.00681,15.77163708,0.796084198,5.010203828
-2.91E-05,0.476612159,-2.107791481,816.6787871,104,90,144.9870685,7.463515944,24797.09206,18.46198751,0.622271736,5.006753248
5.63E-05,0.074519587,10.05578327,72559.47916,1,1,1.215384516,7.007280337,1.215384516,7.772977257,1.215384516,6.241583417
-4.04E-05,0.179804427,1.946980557,287.5663465,0,1,492.0099296,5.30666755,492.0099296,5.30666755,492.0099296,5.30666755
-0.000162408,0.261387309,2.896315743,735.738423,2,3,303.7948501,7.833128277,847.6455963,11.48357971,0.613025594,5.455295277
-0.000575987,2.94952511,-0.333863352,690.2693787,338,278,70.59141161,8.058058899,1303.370114,95.58219048,0.507200827,5.003773349
0.00064982,1.684407521,-0.564019725,384.4215966,284,285,105.1166179,6.526806457,1173.299681,21.06714548,0.527866522,5.00459278
-0.000134524,2.629470148,0.014487835,936.7441073,179,211,121.3064077,7.081561239,6047.610359,95.94535179,0.519233314,5.000976056
6.44E-05,1.435255542,0.113070331,0.757293165,111,215,76.55029259,6.634743499,19362.93617,19.42723944,0.590553054,5.001776559
3.92E-05,1.278173029,0.049724591,15.48767314,26,36,153.8197953,8.209184369,8856.088526,17.90004041,1.18815905,5.031013147
9.13E-08,0.987739957,-0.008754245,7.041290525,49,44,34.92152859,8.305878008,1047.883438,20.55886277,0.522282897,5.025005769
4.91E-05,1.303868033,-2.477854548,758.1686137,48,35,179.1348412,9.762053582,10524.38405,71.16255466,0.512608233,5.020141672
-2.84E-05,1.154119243,1.763349474,1051.694495,42,29,740.1295106,10.11949109,22635.6612,94.55555888,0.921365306,5.039367467
-2.72E-06,0.898265832,7.700788947,1315.414134,17,24,65.56122933,11.91098837,1208.500866,50.30235602,0.544347712,5.074179041
-1.39E-05,0.611810762,35.00323146,12129.62578,97,103,204.9891503,8.255689312,22092.73002,21.85773064,0.823624412,5.053665566
2.21E-05,0.652318925,-20.62298285,10069.86339,73,58,136.0197998,8.712325046,13671.53487,78.27373243,0.52511846,5.02536893
0.000194229,0.670748961,3.820253539,3925.984501,117,104,305.5804792,7.785369251,36331.32859,56.80816275,0.52446961,5.000991224
-8.16E-05,1.453577752,0.363330971,114.6340581,123,135,41.03702205,7.702875673,6186.77225,23.96462727,0.565364377,5.003259134
-7.28E-05,1.342208966,0.560013611,58.07131173,101,109,65.1267492,7.798112759,3271.961583,23.67339727,0.516967315,5.021704724
2.76E-05,0.912767737,0.187593114,106.147141,97,95,74.7921743,8.35609929,7767.115636,25.54131916,0.521278312,5.003964337
0.000283739,2.283867263,0.066023277,1623.597371,11,10,1508.698596,14.87864835,29771.07397,50.44833268,0.5582292,5.477483861
-5.78E-05,0.739023,-1.306332962,8264.212713,5,8,4296.111566,10.36025987,53891.2568,48.08849805,1.79442266,5.029618516
8.28E-05,2.180757836,0.324120629,1933.472884,14,10,3738.32189,22.845832,32521.61029,88.42321896,0.501288531,5.243202321
5.71E-05,0.540737647,1.249536732,1029.445325,84,83,5.886456115,6.826771751,418.4373982,15.83206743,0.783538052,5.007003928
9.40E-05,0.880172715,-0.228495928,255.4117845,46,59,8.323334415,7.472905306,264.1893481,19.39305317,0.717479587,5.01033506
0.000168845,0.79349214,0.199678029,434.2955713,108,97,117.119767,6.682259647,13756.21846,16.67838294,0.59724917,5.001854652
0.000589691,3.460287228,-0.331223845,541.0219037,353,436,59.23826001,7.546555533,1145.118583,98.94312383,0.50231188,5.004655537
-0.000490281,1.79653819,0.192644268,382.2994638,241,269,178.021292,7.085520686,35988.1693,91.77386957,0.543317655,5.001950053
0.000389142,3.048711435,0.335431031,796.8367959,126,135,76.91268921,7.604175878,1107.314296,99.21222496,0.527939328,5.002579795
-2.61E-05,1.721204022,0.054686007,8.234135826,134,245,27.4513034,5.630951247,565.5683347,11.74278661,0.543956396,5.000042351
-8.21E-05,1.522815412,-0.156331513,38.50304541,196,224,41.20733116,6.379750168,7450.682759,23.09289772,0.52003607,5.005890964
4.71E-05,1.055922611,-0.101619328,68.36523969,25,28,30.76052901,7.293073942,791.770653,14.24361915,0.718665435,5.031747481
-1.11E-05,1.728152931,0.106734503,5.594065673,277,436,24.8978014,6.270118146,497.8163413,24.16178694,0.594825439,5.000601953
-5.09E-05,1.64018297,-0.465261687,108.7827265,80,160,35.37311195,6.079835847,776.996289,21.57098441,0.531764206,5.001675927
0.000145732,1.13066893,0.270436438,58.98199821,55,69,246.8856071,9.004929072,23873.84013,26.70236285,0.50666007,5.040134519
4.92E-05,0.604002538,0.410410046,3809.246576,116,133,88.35582693,7.630588317,7172.345091,15.57220559,0.714223081,5.000251501
4.61E-05,0.562352228,15.18790335,6604.141659,81,70,185.7536048,7.315835647,7943.445457,16.5829518,0.541657611,5.006817567
0.0001034,0.783053514,-7.956992354,6153.147982,103,127,95.47014547,7.74450745,6138.58555,24.18935367,0.680765316,5.003111501
-7.19E-05,1.11392604,-0.046385215,1.083535309,22,19,40.09844171,6.817497236,563.7909959,17.01767917,0.60458507,5.03064951
-3.01E-06,1.595647476,-0.023381923,-0.10817923,207,223,18.88424037,5.480299392,213.7430806,9.389189666,1.401274418,5.00012379
2.31E-05,1.52459505,0.046651548,0.598107293,126,151,20.55449837,5.91293199,491.4595696,19.72586808,0.500976998,5.000751581
-3.56E-05,0.507112413,45.73670814,20806.09189,53,48,186.3095418,7.772692776,6676.207412,21.39991913,0.647741553,5.000761895
-4.51E-05,0.40532485,-67.29144707,49747.4005,10,18,1.821757407,9.932362334,3.914323281,85.10592797,0.878951201,5.005713759
5.73E-05,0.472603327,16.97383042,11190.92711,66,58,8.473500171,6.914011508,678.4104358,16.79204874,0.632385986,5.006091708
7.78E-06,3.018197661,0.738771795,661.2936962,143,144,179.8566584,7.813671447,1788.749982,88.60704581,0.521091309,5.007778053
5.88E-05,1.787821984,0.52103395,293.5817702,176,168,292.7528844,7.271177065,34581.95899,98.79134779,0.511185524,5.00395998
-0.00033468,2.706617187,-0.609170893,1043.244223,48,46,202.9266511,7.648643515,1033.226021,84.9500398,0.625157711,5.02927635
6.89E-05,1.301086912,-0.100220454,10.80905625,55,48,390.5739545,7.119450375,1380.545665,23.00967691,0.532005862,5.027577383
-0.000322537,1.35622612,0.044173935,6.1605658,58,92,297.7882995,6.818458609,1197.199581,18.12626905,0.51667551,5.010229951
0.000324082,0.991378578,-0.043016272,10.16814476,7,12,683.4409212,5.726952036,1033.883456,6.320348606,0.594666298,5.006313922
-4.49E-05,0.462085129,-4.385121876,1870.899161,157,159,120.3836915,7.399216402,11925.4683,23.38223833,0.683801428,5.000266731
2.17E-05,0.287076527,7.055472003,1935.670178,36,49,686.5493412,8.147558735,14514.75062,21.00423805,0.650848714,5.023851725
-2.35E-05,0.337462538,1.334465289,1872.700558,182,171,68.8764788,7.053652845,9299.97447,18.38718706,0.557088603,5.000113468
-2.85E-05,0.359604257,-3.826053087,541.7152569,47,43,278.2713805,7.589931167,21579.78116,20.13347308,0.731227409,5.005772707
9.00E-06,0.251716148,1.907836196,168.1111849,11,14,32.7880063,7.053003034,739.6943725,11.29470234,0.573277924,5.027257641
-7.79E-06,0.288226483,0.200038599,450.4924248,25,27,1115.292754,7.059931479,53240.53369,11.95636245,0.540708264,5.041259437
-1.81E-05,0.900330932,-0.111118862,22.46235699,37,44,50.92877156,6.993665179,1200.827081,19.83556683,0.608779703,5.020470352
1.26E-05,1.368312399,-0.311387723,42.59650973,41,45,26.54133832,5.745931864,515.1229559,10.20337213,0.82911868,5.00000085
5.86E-05,1.328115611,-0.059449799,12.27673109,31,47,13.23986704,6.023340323,154.193676,11.82797295,0.706305475,5.005964733
3.16E-05,1.159443994,-0.541838897,122.6849634,145,110,11.18016607,7.197950756,1504.666241,29.69356153,0.682875444,5.015722951
6.55E-05,1.098074997,0.748332648,250.3936408,219,212,83.48457204,7.564259423,4155.863151,27.65274241,0.536197242,5.00273
6.78E-06,0.771742401,0.081486392,227.9480709,64,53,104.5647436,8.270220499,6536.665116,23.64662242,0.809553113,5.00729335
-1.78E-05,0.827106158,-0.015754735,5.456169793,87,73,3.769765894,5.846498595,20.51628693,11.39753851,0.695526163,5.001585564
7.38E-05,1.300998277,0.034088964,2.816573566,761,793,6.062250227,5.706518873,343.5553497,17.04328231,0.575018009,5.000432022
1.70E-05,1.166717774,-0.076172168,3.765016004,423,413,6.764911984,5.847361525,679.9941443,17.63314392,0.51691486,5.001281234
-6.18E-05,2.637255794,-0.782436085,780.6599785,504,426,69.02068136,7.169383342,1054.324451,99.12848799,0.503096755,5.012016629
-1.13E-05,1.838899442,0.56558159,213.34761,408,581,72.59043028,7.007793844,1257.804008,71.46992089,0.502853186,5.000097463
-0.00012356,2.396197035,-1.966732451,1072.044078,255,162,108.2641026,6.821190747,1122.866567,88.74480639,0.511832261,5.000094588
-0.000559553,2.999557149,0.193022907,751.739528,57,49,1271.525155,20.64123089,32329.28792,96.83591736,0.516170459,5.042894797
0.000585291,1.52224706,0.067552471,303.4418494,54,57,286.1434691,6.997647026,1375.335705,42.02306827,0.511054985,5.000748005
-5.01E-05,2.681412047,-0.269692218,1036.494914,20,23,1821.147606,11.59398729,25324.78939,96.39610309,0.521504544,5.074919511
